,label,title,script
4530,fail,Mulaney,Listen.
4531,fail,Mulaney,New girl writes back and says he should call the cops.
4532,fail,Mulaney,"He says, and I quote, ""relax."
4533,fail,Mulaney,""" She tells him he has no balls."
4534,fail,Mulaney,"Then he writes, ""do you know what you are?"
4535,fail,Mulaney,"""A problem bitch."
4536,fail,Mulaney,"I almost miss Jane, because crazy calms down, but a problem bitch is forever."
4537,fail,Mulaney,""" - My joke has an ending!"
4538,fail,Mulaney,- And I have closure!
4539,fail,Mulaney,- Life is okay!
4540,fail,Mulaney,Come here!
4541,fail,Mulaney,- We did it!
4542,fail,Mulaney,Hello.
4543,fail,Mulaney,How did you even read that email?
4544,fail,Mulaney,I thought that Andre had the password.
4545,fail,Mulaney,He did.
4546,fail,Mulaney,"Oh, yuck."
4547,fail,Mulaney,"But then she begged me for it, John."
4548,fail,Mulaney,"She said she'd do anything, and I said, ""very well, let me hang out at your apartment."
4549,fail,Mulaney,""" Oh, I should have asked for more."
4550,fail,Mulaney,"Hello, Donna."
4551,fail,Mulaney,"No, don't worry, you're not on speaker."
4552,fail,Mulaney,"Oh, you prefer to be?"
4553,fail,Mulaney,Okay.
4554,fail,Mulaney,"Hi, John."
4555,fail,Mulaney,Lou wants to see you.
4556,fail,Mulaney,He has another job for you.
4557,fail,Mulaney,"Oh, what happened?"
4558,fail,Mulaney,Did cardboard Lou kill an escort?
4559,fail,Mulaney,"I know it's hard, John."
4560,fail,Mulaney,I was a writer too before I got promoted.
4561,fail,Mulaney,I'm not confident now.
4562,fail,Mulaney,I was confident when I was a kid.
4563,fail,Mulaney,"Like, I'm straight, but I was definitely gay when I was a little boy."
4564,fail,Mulaney,A lot of little boys are gay.
4565,fail,Mulaney,"You know, they're very flowy and they have strong opinions on things."
4566,fail,Mulaney,"I don't mean that I was a sexually active gay man when I was a child, that's not what I'm saying."
4567,fail,Mulaney,"I was more like a 70-year-old gay man who's kind of over it sexually, you know?"
4568,fail,Mulaney,I was like an old Queen.
4569,fail,Mulaney,"Like, I would go out to recess and be like, ""everyone get outta my way."
4570,fail,Mulaney,I just wanna sit here and feed my birds.
4571,fail,Mulaney,""" The gym teacher would tell me to play kick ball, and I'd be like, ""you want me to do what""?"
4572,fail,Mulaney,"- Oh, hello."
4573,fail,Mulaney,"- Hi, Oscar."
4574,fail,Mulaney,I'm giving the fern a time-out.
4575,fail,Mulaney,He's being a real diva today.
4576,fail,Mulaney,You don't look so good.
4577,fail,Mulaney,Come in and have some tea.
4578,fail,Mulaney,"Oh, Oscar, I'd love to, but I have to get back to my dream job."
4579,fail,Mulaney,"Nonsense, come in for tea."
4580,fail,Mulaney,"I pay $80 a month for this apartment, and I want people to enjoy it."
4581,fail,Mulaney,Thanks.
4582,fail,Mulaney,"Wait, you pay $80 a month?"
4583,fail,Mulaney,I know.
4584,fail,Mulaney,So what's this new job?
4585,fail,Mulaney,"Oh, I'm writing for this big comedian now."
4586,fail,Mulaney,Do you know Lou Cannon?
4587,fail,Mulaney,Is he the one that's Jon Stewart?
4588,fail,Mulaney,- No.
4589,fail,Mulaney,- I love Jon Stewart.
4590,fail,Mulaney,Yeah.
4591,fail,Mulaney,So how's the job?
4592,fail,Mulaney,"Honestly, Oscar, it's bad."
4593,fail,Mulaney,"I thought that working for Lou was gonna change things for me, but so far, the whole experience has been pointless."
4594,fail,Mulaney,Mm.
4595,fail,Mulaney,I don't like that.
4596,fail,Mulaney,Let me show you something.
4597,fail,Mulaney,Have some tea.
4598,fail,Mulaney,See this Turkish tea tray?
4599,fail,Mulaney,I got it on a business trip during my Wall Street days.
4600,fail,Mulaney,I didn't know that you worked on Wall Street.
4601,fail,Mulaney,That's where my bicycle shop was.
4602,fail,Mulaney,"Anyway, I went to Turkey to cut a deal for some banana seat covers."
4603,fail,Mulaney,Turns out the dealer was a crook!
4604,fail,Mulaney,"But while I was there, I found this amazing tea tray."
4605,fail,Mulaney,Do you fully see what I mean?
4606,fail,Mulaney,"Not really, but you talking is very relaxing."
4607,fail,Mulaney,"Well, I'll never regret my trip to Turkey because I got something valuable out of it."
4608,fail,Mulaney,"Now, this job of yours may be a drag, but you have to find out if there's a tea tray in it for you."
4609,fail,Mulaney,But what if I can't find a tea tray?
4610,fail,Mulaney,Then quit.
4611,fail,Mulaney,"And when you quit, make a scene."
4612,fail,Mulaney,"Every time I quit a job, they had to call the cops."
4613,fail,Mulaney,I adore cops.
4614,fail,Mulaney,Just airbrush under the eyes and neck.
4615,fail,Mulaney,I want to keep it natural.
4616,fail,Mulaney,There you go.
4617,fail,Mulaney,"Thanks, see you later."
4618,fail,Mulaney,Lou.
4619,fail,Mulaney,"Oh, good, you are here."
4620,fail,Mulaney,We need a stand-in for the rehearsal.
4621,fail,Mulaney,The male stand-in is late.
4622,fail,Mulaney,Just go over there and act masculine.
4623,fail,Mulaney,I'm not gonna be a stand-in.
4624,fail,Mulaney,I'm a writer.
4625,fail,Mulaney,And we need to talk about this.
4626,fail,Mulaney,I need to know if there's anything in this job for me.
4627,fail,Mulaney,"Well, let's hash it out."
4628,fail,Mulaney,Rehearsal's up.
4629,fail,Mulaney,"But since we're in rehearsal, Lofty, can you put John there, and I'm gonna stand, um I'll stand here, right there."
4630,fail,Mulaney,There.
4631,fail,Mulaney,"Now, don't be afraid to speak your mind."
4632,fail,Mulaney,This is how you want to talk?
4633,fail,Mulaney,I very much prefer it.
4634,fail,Mulaney,"Okay, Lou, I have worked for you for one week, and so far, all I've done is stay up until 6:00 A. M. every night, watching you eat pudding and riff."
4635,fail,Mulaney,I never get to do standup.
4636,fail,Mulaney,What's in this job for me?
4637,fail,Mulaney,"For the answer, let's go to Dean Cain."
4638,fail,Mulaney,"I answered ""B."
4639,fail,Mulaney,""" Photosynthesis."
4640,fail,Mulaney,Yo-o-o-o-ou guessed it!
4641,fail,Mulaney,"Oh, there's nothing here for me."
4642,fail,Mulaney,"Good-bye, Lou."
4643,fail,Mulaney,"Wait, John, don't storm out like a little Bat Mitzvah girl."
4644,fail,Mulaney,- I want you to proof those cue cards.
4645,fail,Mulaney,- What?
4646,fail,Mulaney,"Wait a second, are these my jokes?"
4647,fail,Mulaney,The ones I wrote for you?
4648,fail,Mulaney,"Well, you wrote them, but then I'm gonna put my own spin on them and then say them."
4649,fail,Mulaney,You're gonna say jokes that I wrote on TV?
4650,fail,Mulaney,I know where this is going.
4651,fail,Mulaney,"Yes, you're gonna get paid."
4652,fail,Mulaney,"I just, um Franco?"
4653,fail,Mulaney,"Money Cannon, one blast."
4654,fail,Mulaney,"Whoa, a hundred bucks!"
4655,fail,Mulaney,A hundred bucks?
4656,fail,Mulaney,"No, that's not right."
4657,fail,Mulaney,"Here you go, 20, perfect."
4658,fail,Mulaney,"All right, thanks."
4659,fail,Mulaney,So will I see you tomorrow?
4660,fail,Mulaney,"Yes, you will, Lou, because I got my tea tray."
4661,fail,Mulaney,Ha ha!
4662,fail,Mulaney,That is so tea tray.
4663,fail,Mulaney,"You're gonna go far, little one, but it's a tough, tough business."
4664,fail,Mulaney,There are ups and there are downs.
4665,fail,Mulaney,"It's like that ""problem bitch"" guy."
4666,fail,Mulaney,"One day, your joke is sweeping the Nation, the next, he's our stand-in."
4667,fail,Mulaney,"Hey, Mulaney."
4668,fail,Mulaney,Mention me.
4669,fail,In the Motherhood,"I'd love to have drinks, but I can't."
4670,fail,In the Motherhood,"I've had the longest day at work, and I need to relieve my ""Manny"" and I need to see my kids."
4671,fail,In the Motherhood,"(Baby wailing) (Man) Honey, it's okay."
4672,fail,In the Motherhood,Here.
4673,fail,In the Motherhood,"Here you go, baby."
4674,fail,In the Motherhood,Here.
4675,fail,In the Motherhood,"Oh, my God."
4676,fail,In the Motherhood,It's loud!
4677,fail,In the Motherhood,(Barking) (Man) It's okay.
4678,fail,In the Motherhood,It's okay.
4679,fail,In the Motherhood,"Bravo, be quiet!"
4680,fail,In the Motherhood,"(Girl speaking indistinctly) (Man) It's okay, honey."
4681,fail,In the Motherhood,"(Speaks indistinctly) Okay, I saw the kids."
4682,fail,In the Motherhood,I will see you in ten minutes.
4683,fail,In the Motherhood,"(Man shouting, baby continues wailing) (child giggles) God, it's so peaceful."
4684,fail,In the Motherhood,It's hard to believe kids even live here.
4685,fail,In the Motherhood,"I mean, look at 'em."
4686,fail,In the Motherhood,They're like tiny little mutes.
4687,fail,In the Motherhood,I know.
4688,fail,In the Motherhood,They just love folding laundry.
4689,fail,In the Motherhood,"Hey, kids, I got a couple loads out in the car."
4690,fail,In the Motherhood,I like the whites in a separate basket.
4691,fail,In the Motherhood,- More folding!
4692,fail,In the Motherhood,Yay!
4693,fail,In the Motherhood,- I get to iron!
4694,fail,In the Motherhood,"Okay, guys, I have some very exciting news."
4695,fail,In the Motherhood,- What?
4696,fail,In the Motherhood,- What?
4697,fail,In the Motherhood,- I have a date Friday night.
4698,fail,In the Motherhood,- Oh!
4699,fail,In the Motherhood,What a relief.
4700,fail,In the Motherhood,"Oh, God, I cannot tell you how hard it's been for me to think about my divorced, you know, much older sister living all alone."
4701,fail,In the Motherhood,"You know, it's this kind of sadness that never leaves you."
4702,fail,In the Motherhood,"Okay, let's stay focused here, all right?"
4703,fail,In the Motherhood,This is about me.
4704,fail,In the Motherhood,I am just saying I haven't had a date in I don't know how many years.
4705,fail,In the Motherhood,"I mean, last time I went out with someone, I had this elaborate, feathered-back hairdo."
4706,fail,In the Motherhood,- I've still got it.
4707,fail,In the Motherhood,Huh?
4708,fail,In the Motherhood,- You sure do.
4709,fail,In the Motherhood,"(Sighs) Okay, I'm a little freaked out."
4710,fail,In the Motherhood,Nobody has seen this in a very long time.
4711,fail,In the Motherhood,"Well, I hope it still works."
4712,fail,In the Motherhood,"I just saw this thing on animal planet about the anteater world, and after ten months (Makes sucking sound) It just seals right back up."
4713,fail,In the Motherhood,"Oh, my (Cell phone rings) (Ring) Ooh, it's Annie."
4714,fail,In the Motherhood,Shh!
4715,fail,In the Motherhood,Shh!
4716,fail,In the Motherhood,Shh!
4717,fail,In the Motherhood,Hush!
4718,fail,In the Motherhood,Nobody's talking.
4719,fail,In the Motherhood,"(Ring) Hi, honey."
4720,fail,In the Motherhood,"No, I'm still at work."
4721,fail,In the Motherhood,"Yeah, totally at work."
4722,fail,In the Motherhood,"Hey, I'll slide that P. F. D. file on the plans to your flash drive A. S. A. P. , boss!"
4723,fail,In the Motherhood,"Oh, look, I'm swamped."
4724,fail,In the Motherhood,"Honey, I'm sorry."
4725,fail,In the Motherhood,I gotta go.
4726,fail,In the Motherhood,"Okay, sweet dreams."
4727,fail,In the Motherhood,"Jane, that was a complete lie."
4728,fail,In the Motherhood,"You know, I mean, sometimes you have to lie to protect them from the fact that I need to do this."
4729,fail,In the Motherhood,"You know, it's true."
4730,fail,In the Motherhood,I lie to my son all the time.
4731,fail,In the Motherhood,I steal from him.
4732,fail,In the Motherhood,Where do you think I got this t-shirt?
4733,fail,In the Motherhood,- It's cute.
4734,fail,In the Motherhood,- Thanks.
4735,fail,In the Motherhood,I guess we just have different parenting styles.
4736,fail,In the Motherhood,"Jason and I have a long-term plan based on honesty, and you're a liar."
4737,fail,In the Motherhood,"(Laughs) Uh, okay, I don't think - you're quite as honest with your kids as you think."
4738,fail,In the Motherhood,"- Yes, I am."
4739,fail,In the Motherhood,What about the fat bearded man in the red coat?
4740,fail,In the Motherhood,- What?
4741,fail,In the Motherhood,Was that someone you dated?
4742,fail,In the Motherhood,- No.
4743,fail,In the Motherhood,"- Well, you date a lot of fat guys."
4744,fail,In the Motherhood,- Santa.
4745,fail,In the Motherhood,Santa doesn't count as lying.
4746,fail,In the Motherhood,"Oh, really?"
4747,fail,In the Motherhood,"So you tell them that a big, fat man comes down a tiny chimney, and that's not a lie?"
4748,fail,In the Motherhood,"Right, that's not a lie."
4749,fail,In the Motherhood,"(Sighs) Oh, my God."
4750,fail,In the Motherhood,"Okay, maybe you're right."
4751,fail,In the Motherhood,"- You know, maybe I should tell them the truth."
4752,fail,In the Motherhood,- Thank you.
4753,fail,In the Motherhood,Kids!
4754,fail,In the Motherhood,(Gasps) Not now!
4755,fail,In the Motherhood,No!
4756,fail,In the Motherhood,"No, Emily!"
4757,fail,In the Motherhood,"No, Jane, I have to do this or I'll be a lying parent like you."
4758,fail,In the Motherhood,"Sweethearts, there's something you need to know about Santa."
4759,fail,In the Motherhood,Nonsense!
4760,fail,In the Motherhood,"No, Emily!"
4761,fail,In the Motherhood,Shut!
4762,fail,In the Motherhood,Santa Claus is a made-up person.
4763,fail,In the Motherhood,(Sighs) Childhood officially over.
4764,fail,In the Motherhood,(Camera shutter snaps) And there's your Christmas card.
4765,fail,In the Motherhood,Excuse me.
4766,fail,In the Motherhood,"Oh, excuse me."
4767,fail,In the Motherhood,Baby on board.
4768,fail,In the Motherhood,Cutting.
4769,fail,In the Motherhood,- Hi.
4770,fail,In the Motherhood,Can I have a decaf mocha?
4771,fail,In the Motherhood,- Hey!
4772,fail,In the Motherhood,"No cuts, fatty."
4773,fail,In the Motherhood,"Oh, go ahead and cut."
4774,fail,In the Motherhood,"Well, hello?"
4775,fail,In the Motherhood,Is this fair?
4776,fail,In the Motherhood,She gets to cut in line just 'cause she's pregnant?
4777,fail,In the Motherhood,"Oh, great."
4778,fail,In the Motherhood,Perfect.
4779,fail,In the Motherhood,"Well, I guess if I was Excuse me Everybody, but, um, I just found out that I'm pregnant, too."
4780,fail,In the Motherhood,"(Chuckles) Yeah, I got a text."
4781,fail,In the Motherhood,"Yeah, I know."
4782,fail,In the Motherhood,"It's crazy 'cause I'm, like, 50."
4783,fail,In the Motherhood,(Chuckles) Oh!
4784,fail,In the Motherhood,"- No, it's it's a miracle."
4785,fail,In the Motherhood,"- (Woman) Oh, yes!"
4786,fail,In the Motherhood,- (Man) Congratulations.
4787,fail,In the Motherhood,Mazel Tov.
4788,fail,In the Motherhood,- Congratulations.
4789,fail,In the Motherhood,Thank you.
4790,fail,In the Motherhood,"In the meantime, you know what?"
4791,fail,In the Motherhood,"I'm actually gonna cut right in front of you because, um I really have to pee."
4792,fail,In the Motherhood,"(Chuckles) - You know us pregnant ladies and our tiny, little bladders."
